ENTRY,PERIOD,DOCNO,DATE,STOCKNO,QTY,REF,ORDERNO,ACCNO,RETAIL,COST,DISC,REP,USER,LOCATION,EXCODE,FRETAIL,FCOST
I,1,000697,2024-01-17,CS-59-1L,1.0,,000673,RB0200,217.0,217.0,0.0,001,ESTHER,00,00,217.0,0.0
I,1,000697,2024-01-17,CS-59-1M,2.0,,000673,RB0200,187.0,187.0,0.0,001,ESTHER,00,00,187.0,0.0
I,1,000697,2024-01-17,CS-PP44,2.0,,000673,RB0200,195.0,195.0,0.0,001,ESTHER,00,00,195.0,0.0
I,1,000697,2024-01-17,CS-H-5,12.0,,000673,RB0200,187.0,187.0,0.0,001,ESTHER,00,00,187.0,0.0
C,1,000016,2024-01-17,CS-45-M,-5.0,,000695,TSS020,135.0,150.0,0.0,001,ESTHER,00,00,135.0,0.0
I,1,000698,2024-01-17,CS-45-M,5.0,,000691,TSS020,135.0,150.0,0.0,001,ESTHER,00,00,135.0,0.0
I,1,000698,2024-01-17,CS-BB12-L,5.0,,000691,TSS020,283.5,315.0,0.0,001,ESTHER,00,00,283.5,0.0
C,1,000017,2024-01-17,LD-54-180,-1.0,,000694,TSS020,359.1,399.0,0.0,001,ESTHER,00,00,359.1,0.0
I,1,000699,2024-01-17,CS-2HB-XL,1.0,,000687,TDG020,198.05,228.1948,0.0,003,BIANCA P,00,00,198.05,0.0
I,1,000699,2024-01-17,CS-2HB-L,1.0,,000687,TDG020,172.55,202.6747,0.0,003,BIANCA P,00,00,172.55,0.0
I,1,000699,2024-01-17,CS-2HB-M,1.0,,000687,TDG020,147.05,172.6818,0.0,003,BIANCA P,00,00,147.05,0.0
N,1,000239,2024-01-17,CS-44-M,3.0,,QTY,,0.0,150.0,0.0,,BIANCA,00,00,0.0,0.0
I,1,000700,2024-01-17,JL-137R-A,35.0,,000678,NT0300,81.6,96.0,0.0,001,ESTHER,00,00,81.6,0.0
I,1,000700,2024-01-17,JL-YK157-R,20.0,,000678,NT0300,64.6,76.0,0.0,001,ESTHER,00,00,64.6,0.0
I,1,000700,2024-01-17,ZJ-YG058A,5.0,,000678,NT0300,224.4,264.0,0.0,001,ESTHER,00,00,224.4,0.0
I,1,000700,2024-01-17,ZJ-YG058B,5.0,,000678,NT0300,190.4,224.0,0.0,001,ESTHER,00,00,190.4,0.0
I,1,000700,2024-01-17,ZJ-YG058C,5.0,,000678,NT0300,170.0,200.0,0.0,001,ESTHER,00,00,170.0,0.0
I,1,000700,2024-01-17,JL-799-1A,5.0,,000678,NT0300,183.6,216.0,0.0,001,ESTHER,00,00,183.6,0.0
I,1,000700,2024-01-17,JL-799-1B,5.0,,000678,NT0300,156.4,184.0,0.0,001,ESTHER,00,00,156.4,0.0
I,1,000700,2024-01-17,JL-799-1C,5.0,,000678,NT0300,136.0,160.0,0.0,001,ESTHER,00,00,136.0,0.0
I,1,000700,2024-01-17,ZJ-YG-091A,5.0,,000678,NT0300,190.4,224.0,0.0,001,ESTHER,00,00,190.4,0.0
I,1,000700,2024-01-17,ZJ-YG-091B,5.0,,000678,NT0300,163.2,192.0,0.0,001,ESTHER,00,00,163.2,0.0
I,1,000700,2024-01-17,ZJ-YG-091C,5.0,,000678,NT0300,136.0,160.0,0.0,001,ESTHER,00,00,136.0,0.0
I,1,000700,2024-01-17,JL-781-3A,5.0,,000678,NT0300,156.4,184.0,0.0,001,ESTHER,00,00,156.4,0.0
I,1,000700,2024-01-17,JL-781-3B,5.0,,000678,NT0300,136.0,160.0,0.0,001,ESTHER,00,00,136.0,0.0
I,1,000700,2024-01-17,JL-781-3C,5.0,,000678,NT0300,115.6,136.0,0.0,001,ESTHER,00,00,115.6,0.0
I,1,000700,2024-01-17,JL-QS061-BA,10.0,,000678,NT0300,98.6,116.0,0.0,001,ESTHER,00,00,98.6,0.0
I,1,000700,2024-01-17,JL-QS061-BB,10.0,,000678,NT0300,85.0,100.0,0.0,001,ESTHER,00,00,85.0,0.0
I,1,000700,2024-01-17,JL-QS061-BC,10.0,,000678,NT0300,74.8,88.0,0.0,001,ESTHER,00,00,74.8,0.0
I,1,000700,2024-01-17,JL-TF025BA-HLR,50.0,,000678,NT0300,18.71,22.0,0.0,001,ESTHER,00,00,18.71,0.0
I,1,000700,2024-01-17,JL-TF025BB-HLR,50.0,,000678,NT0300,15.3,18.0,0.0,001,ESTHER,00,00,15.3,0.0
I,1,000700,2024-01-17,JL-TF025BC-HLR,50.0,,000678,NT0300,11.91,14.0,0.0,001,ESTHER,00,00,11.91,0.0
I,1,000700,2024-01-17,JL-TF025A-HLR,50.0,,000678,NT0300,15.3,18.0,0.0,001,ESTHER,00,00,15.3,0.0
I,1,000700,2024-01-17,JL-TF025B-HLR,50.0,,000678,NT0300,11.9,14.0,0.0,001,ESTHER,00,00,11.9,0.0
I,1,000700,2024-01-17,CS-GU-1,5.0,,000678,NT0300,216.75,255.0,0.0,001,ESTHER,00,00,216.75,0.0
I,1,000700,2024-01-17,JL-YK157-B,20.0,,000678,NT0300,64.6,76.0,0.0,001,ESTHER,00,00,64.6,0.0
I,1,000700,2024-01-17,JL-YK157-C,20.0,,000678,NT0300,61.2,72.0,0.0,001,ESTHER,00,00,61.2,0.0
I,1,000700,2024-01-17,JL-YK157-R,20.0,,000678,NT0300,64.6,76.0,0.0,001,ESTHER,00,00,64.6,0.0
I,1,000701,2024-01-17,CS-J-68,10.0,,000682,PA0400,87.3,97.0,0.0,003,BIANCA P,00,00,87.3,0.0
I,1,000701,2024-01-17,CS-A70B,10.0,,000682,PA0400,310.5,345.0,0.0,003,BIANCA P,00,00,310.5,0.0
I,1,000702,2024-01-18,CS-BB12-L,8.0,,000692,CWMT01,283.5,315.0,0.0,001,ESTHER,00,00,283.5,0.0
I,1,000702,2024-01-18,CS-J-7B,8.0,,000692,CWMT01,87.3,97.0,0.0,001,ESTHER,00,00,87.3,0.0
I,1,000702,2024-01-18,CS-GR05-B,2.0,,000692,CWMT01,391.5,434.5854,0.0,001,ESTHER,00,00,391.5,0.0
I,1,000703,2024-01-18,CS-D46,4.0,,000665,TB0100,82.72,94.0,0.0,003,BIANCA P,00,00,82.72,0.0
I,1,000703,2024-01-18,CS-K05-M,9.0,,000665,TB0100,264.0,300.0,0.0,003,BIANCA P,00,00,264.0,0.0
I,1,000703,2024-01-18,CS-QQ-3R,2.0,,000665,TB0100,184.8,210.0,0.0,003,BIANCA P,00,00,184.8,0.0
I,1,000703,2024-01-18,CS-GR05-B,19.0,,000665,TB0100,382.8,434.5854,0.0,003,BIANCA P,00,00,382.8,0.0
I,1,000703,2024-01-18,CS-026Y-M,12.0,,000665,TB0100,204.15,232.0,0.0,003,BIANCA P,00,00,204.15,0.0
I,1,000703,2024-01-18,LD-T082-150,1.0,,000665,TB0100,177.75,202.0,0.0,003,BIANCA P,00,00,177.75,0.0
I,1,000704,2024-01-18,CS-BB12-M,12.0,,000698,TB0100,237.6,270.0,0.0,003,BIANCA P,00,00,237.6,0.0
I,1,000705,2024-01-18,CS-101040-C,7.0,,000680,FP0200,124.2,135.0,0.0,001,ESTHER,00,00,124.2,0.0
I,1,000705,2024-01-18,CS-K08-L,25.0,,000680,FP0200,392.84,427.0,0.0,001,ESTHER,00,00,392.84,0.0
I,1,000705,2024-01-18,JL-SF01-GD,200.0,,000680,FP0200,9.2,10.0,0.0,001,ESTHER,00,00,9.2,0.0
I,1,000705,2024-01-18,CS-A70,4.0,,000680,FP0200,317.4,345.0,0.0,001,ESTHER,00,00,317.4,0.0
C,1,000018,2024-01-18,CS-026Y-M,-12.0,,000703,TB0100,204.15,232.0,0.0,003,BIANCA P,00,00,204.15,0.0
C,1,000018,2024-01-18,CS-D46,-4.0,,000703,TB0100,82.72,94.0,0.0,003,BIANCA P,00,00,82.72,0.0
C,1,000018,2024-01-18,CS-GR05-B,-19.0,,000703,TB0100,382.8,434.5854,0.0,003,BIANCA P,00,00,382.8,0.0
C,1,000018,2024-01-18,CS-K05-M,-9.0,,000703,TB0100,264.0,300.0,0.0,003,BIANCA P,00,00,264.0,0.0
C,1,000018,2024-01-18,CS-QQ-3R,-2.0,,000703,TB0100,184.8,210.0,0.0,003,BIANCA P,00,00,184.8,0.0
C,1,000018,2024-01-18,LD-T082-150,-1.0,,000703,TB0100,177.75,202.0,0.0,003,BIANCA P,00,00,177.75,0.0
I,1,000706,2024-01-18,CS-D46,4.0,,,TB0100,82.72,94.0,0.0,003,BIANCA P,00,00,82.72,0.0
I,1,000706,2024-01-18,CS-GR05-B,19.0,,,TB0100,382.8,434.5854,0.0,003,BIANCA P,00,00,382.8,0.0
I,1,000706,2024-01-18,CS-K05-M,9.0,,,TB0100,264.0,300.0,0.0,003,BIANCA P,00,00,264.0,0.0
I,1,000706,2024-01-18,CS-QQ-3R,2.0,,,TB0100,184.8,210.0,0.0,003,BIANCA P,00,00,184.8,0.0
I,1,000706,2024-01-18,LD-T082-150,1.0,,,TB0100,177.75,202.0,0.0,003,BIANCA P,00,00,177.75,0.0
I,1,000707,2024-01-19,CS-2HB-M,2.0,HELLERMAN,000688,TDG020,147.05,172.6818,0.0,003,BIANCA P,00,00,147.05,0.0
I,1,000707,2024-01-19,CS-PP102-S,21.0,HELLERMAN,000688,TDG020,197.2,232.0,0.0,003,BIANCA P,00,00,197.2,0.0
I,1,000708,2024-01-19,CS-A70B,1.0,NESTLE,000699,TDG020,293.25,345.0,0.0,003,BIANCA P,00,00,293.25,0.0
I,1,000708,2024-01-19,CS-2HB-M,1.0,NESTLE,000699,TDG020,147.05,172.6818,0.0,003,BIANCA P,00,00,147.05,0.0
I,1,000708,2024-01-19,CS-FH-1L,1.0,NESTLE,000699,TDG020,214.2,252.0,0.0,003,BIANCA P,00,00,214.2,0.0
I,1,000709,2024-01-19,LD-GT00-S,2.0,KARCHER,000685,IT0100,129.6,144.0,0.0,003,BIANCA P,00,00,129.6,0.0
I,1,000709,2024-01-19,LD-GT01-L,6.0,KARCHER,000685,IT0100,142.2,158.0,0.0,003,BIANCA P,00,00,142.2,0.0
I,1,000710,2024-01-19,CS-KH205,20.0,,000696,TSS020,84.6,94.0,0.0,001,ESTHER,00,00,84.6,0.0
I,1,000710,2024-01-19,LD-067-M,10.0,,000696,TSS020,370.8,412.0,0.0,001,ESTHER,00,00,370.8,0.0
I,1,000710,2024-01-19,LD-067-S,10.0,,000696,TSS020,337.5,375.0,0.0,001,ESTHER,00,00,337.5,0.0
I,1,000711,2024-01-19,CS-RS-1,2.0,,,FDS010,193.2,210.0,0.0,003,BIANCA P,00,00,193.2,0.0
I,1,000711,2024-01-19,CS-QQ-3R,2.0,,,FDS010,193.2,210.0,0.0,003,BIANCA P,00,00,193.2,0.0
I,1,000711,2024-01-19,ZJ-DIY27,20.0,,,FDS010,9.66,10.5,0.0,003,BIANCA P,00,00,9.66,0.0
I,1,000711,2024-01-19,ZJ-DIY04,20.0,,,FDS010,9.2,10.0,0.0,003,BIANCA P,00,00,9.2,0.0
I,1,000711,2024-01-19,JL-1509B,1.0,,,FDS010,235.52,256.0,0.0,003,BIANCA P,00,00,235.52,0.0
I,1,000711,2024-01-19,JL-1509C,1.0,,,FDS010,206.08,224.0,0.0,003,BIANCA P,00,00,206.08,0.0
I,1,000711,2024-01-19,JL-1509D,1.0,,,FDS010,184.0,200.0,0.0,003,BIANCA P,00,00,184.0,0.0
I,1,000712,2024-01-19,JL-S01-GD,100.0,,000706,TP0200,11.0,11.0,0.0,001,ESTHER,00,00,11.0,0.0
I,1,000712,2024-01-19,JL-S01-SV,50.0,,000706,TP0200,11.0,11.0,0.0,001,ESTHER,00,00,11.0,0.0
I,1,000713,2024-01-22,LD-S76,3.0,,,TDG020,59.5,70.0,0.0,003,BIANCA P,00,00,59.5,0.0
I,1,000713,2024-01-22,CS-2HB-M,2.0,,,TDG020,147.065,172.6818,0.0,003,BIANCA P,00,00,147.065,0.0
I,1,000714,2024-01-22,JL-SF01-GD,50.0,,000708,TG0100,9.5,10.0,0.0,001,ESTHER,00,00,9.5,0.0
I,1,000715,2024-01-22,CS-J-4B,10.0,,000703,TE0300,82.45,97.0,0.0,003,BIANCA P,00,00,82.45,0.0
I,1,000715,2024-01-22,CS-J-7B,10.0,,000703,TE0300,82.45,97.0,0.0,003,BIANCA P,00,00,82.45,0.0
I,1,000715,2024-01-22,CS-J-8,5.0,,000703,TE0300,82.46,97.0,0.0,003,BIANCA P,00,00,82.46,0.0
I,1,000715,2024-01-22,CS-J-13B,5.0,,000703,TE0300,82.45,97.0,0.0,003,BIANCA P,00,00,82.45,0.0
I,1,000715,2024-01-22,CS-45-M,5.0,,000703,TE0300,127.5,150.0,0.0,003,BIANCA P,00,00,127.5,0.0
I,1,000715,2024-01-22,CS-J-6,5.0,,000703,TE0300,82.462,97.0,0.0,003,BIANCA P,00,00,82.462,0.0
I,1,000715,2024-01-22,CS-H-5,3.0,,000703,TE0300,158.95,187.0,0.0,003,BIANCA P,00,00,158.95,0.0
I,1,000715,2024-01-22,CS-H-20,3.0,,000703,TE0300,158.9367,187.0,0.0,003,BIANCA P,00,00,158.9367,0.0
I,1,000715,2024-01-22,CS-55-L,3.0,,000703,TE0300,162.3533,191.0,0.0,003,BIANCA P,00,00,162.3533,0.0
I,1,000715,2024-01-22,CS-59-1L,2.0,,000703,TE0300,184.45,217.0,0.0,003,BIANCA P,00,00,184.45,0.0
I,1,000715,2024-01-22,CS-59-1S,2.0,,000703,TE0300,127.505,150.0,0.0,003,BIANCA P,00,00,127.505,0.0
I,1,000716,2024-01-22,CS-PP102-M,2.0,,000701,HD0100,248.4,270.0,0.0,003,BIANCA P,00,00,248.4,0.0
I,1,000716,2024-01-22,LD-067-S,2.0,,000701,HD0100,345.0,375.0,0.0,003,BIANCA P,00,00,345.0,0.0
I,1,000716,2024-01-22,LD-GT00-L,1.0,,000701,HD0100,185.84,202.0,0.0,003,BIANCA P,00,00,185.84,0.0
I,1,000716,2024-01-22,LD-GT00-S,6.0,,000701,HD0100,132.48,144.0,0.0,003,BIANCA P,00,00,132.48,0.0
I,1,000716,2024-01-22,LD-GLB80,1.0,,000701,HD0100,76.36,83.0,0.0,003,BIANCA P,00,00,76.36,0.0
I,1,000716,2024-01-22,LD-T083,3.0,,000701,HD0100,241.04,262.0,0.0,003,BIANCA P,00,00,241.04,0.0
I,1,000717,2024-01-22,CS-K05-L,6.0,P/O 1865,000709,TJ0100,362.9,382.0,0.0,001,ESTHER,00,00,362.9,0.0
I,1,000717,2024-01-22,LD-T082-150,6.0,P/O 1865,000709,TJ0100,191.9,202.0,0.0,001,ESTHER,00,00,191.9,0.0
I,1,000718,2024-01-22,CS-J-13B,10.0,,000713,T06000,87.3,97.0,0.0,003,BIANCA P,00,00,87.3,0.0
I,1,000718,2024-01-22,CS-J-7B,10.0,,000713,T06000,87.3,97.0,0.0,003,BIANCA P,00,00,87.3,0.0
I,1,000718,2024-01-22,CS-KH205,30.0,,000713,T06000,84.61,94.0,0.0,003,BIANCA P,00,00,84.61,0.0
I,1,000718,2024-01-22,CS-H-2,1.0,,000713,T06000,168.3,187.0,0.0,003,BIANCA P,00,00,168.3,0.0
I,1,000718,2024-01-22,CS-H-5,1.0,,000713,T06000,168.31,187.0,0.0,003,BIANCA P,00,00,168.31,0.0
I,1,000718,2024-01-22,CS-H-15,1.0,,000713,T06000,168.3,187.0,0.0,003,BIANCA P,00,00,168.3,0.0
I,1,000718,2024-01-22,CS-H-20,1.0,,000713,T06000,168.31,187.0,0.0,003,BIANCA P,00,00,168.31,0.0
N,1,000240,2024-01-22,CS-59-1S,-1.0,,QTY,,0.0,150.0,0.0,,BIANCA P,00,00,0.0,0.0
I,1,000719,2024-01-22,CS-59-1S,34.0,,000714,DST010,142.5,150.0,0.0,003,BIANCA P,00,00,142.5,0.0
I,1,000719,2024-01-22,CS-59-1M,2.0,,000714,DST010,177.65,187.0,0.0,003,BIANCA P,00,00,177.65,0.0
I,1,000719,2024-01-22,CS-2HB-XL,2.0,,000714,DST010,221.35,228.1948,0.0,003,BIANCA P,00,00,221.35,0.0
I,1,000719,2024-01-22,CS-2HB-L,3.0,,000714,DST010,192.8667,202.6747,0.0,003,BIANCA P,00,00,192.8667,0.0
I,1,000719,2024-01-22,LD-100,3.0,,000714,DST010,444.6,468.0,0.0,003,BIANCA P,00,00,444.6,0.0
I,1,000719,2024-01-22,CS-D58,10.0,,000714,DST010,150.099,158.0,0.0,003,BIANCA P,00,00,150.099,0.0
I,1,000720,2024-01-22,CS-59-1L,12.0,,000715,DST010,206.15,217.0,0.0,003,BIANCA P,00,00,206.15,0.0
I,1,000721,2024-01-23,CS-PP46,5.0,,000693,CTR010,195.0,195.0,0.0,003,BIANCA P,00,00,195.0,0.0
I,1,000722,2024-01-23,IMG-A0114,10.0,,000717,T06000,84.0,168.0,0.0,003,BIANCA P,00,00,84.0,0.0
I,1,000723,2024-01-23,LD-90-S,1.0,,000716,CTR010,360.0,360.0,0.0,003,BIANCA P,00,00,360.0,0.0
I,1,000724,2024-01-23,CS-PP102-L,40.0,,000694,TB0100,277.2,315.0,0.0,003,BIANCA P,00,00,277.2,0.0
I,1,000724,2024-01-23,ZJ-YG235-A,1.0,,000694,TB0100,73.92,84.0,0.0,003,BIANCA P,00,00,73.92,0.0
I,1,000724,2024-01-23,ZJ-YG235-B,1.0,,000694,TB0100,56.32,64.0,0.0,003,BIANCA P,00,00,56.32,0.0
I,1,000724,2024-01-23,ZJ-YG235-C,1.0,,000694,TB0100,45.76,52.0,0.0,003,BIANCA P,00,00,45.76,0.0
I,1,000724,2024-01-23,LD-54-120,5.0,,000694,TB0100,202.4,230.0,0.0,003,BIANCA P,00,00,202.4,0.0
I,1,000725,2024-01-23,JL-1509B,30.0,,000705,NT0300,217.6,256.0,0.0,001,ESTHER,00,00,217.6,0.0
I,1,000725,2024-01-23,JL-4066B,25.0,,000705,NT0300,217.6,256.0,0.0,001,ESTHER,00,00,217.6,0.0
I,1,000725,2024-01-23,ZJ-5020A,10.0,,000705,NT0300,285.6,336.0,0.0,001,ESTHER,00,00,285.6,0.0
I,1,000725,2024-01-23,CS-CG01,1.0,,000705,NT0300,489.6,576.0,0.0,001,ESTHER,00,00,489.6,0.0
I,1,000726,2024-01-23,CS-158040-B,4.0,,000707,MC0900,199.5,210.0,0.0,003,BIANCA P,00,00,199.5,0.0
I,1,000727,2024-01-23,CS-KH205,4.0,,000710,LAC010,94.0,94.0,0.0,001,ESTHER,00,00,94.0,0.0
N,1,000241,2024-01-23,CS-SG-600M,1.0,,QTY,,0.0,226.0,0.0,,BIANCA,00,00,0.0,0.0
I,1,000728,2024-01-23,LD-T082-100,12.0,,000719,CWMT01,114.3,127.0,0.0,001,ESTHER,00,00,114.3,0.0
I,1,000729,2024-01-23,CS-158040-B,2.0,RAINBOW CHICKENS,000712,TDG020,178.5,210.0,0.0,003,BIANCA P,00,00,178.5,0.0
I,1,000730,2024-01-23,LD-T082-120,7.0,,000724,SSL010,157.0,157.0,0.0,003,BIANCA P,00,00,157.0,0.0
I,1,000731,2024-01-24,CS-PP102-S,25.0,,000720,SM0200,232.0,232.0,0.0,001,ESTHER,00,00,232.0,0.0
I,1,000731,2024-01-24,CS-PP102-M,2.0,,000720,SM0200,270.0,270.0,0.0,001,ESTHER,00,00,270.0,0.0
I,1,000731,2024-01-24,LD-100,4.0,,000720,SM0200,468.0,468.0,0.0,001,ESTHER,00,00,468.0,0.0
I,1,000731,2024-01-24,CS-026Y-M,1.0,,000720,SM0200,232.0,232.0,0.0,001,ESTHER,00,00,232.0,0.0
I,1,000732,2024-01-24,CS-A70B,10.0,,000695,TI0200,327.75,345.0,0.0,001,ESTHER,00,00,327.75,0.0
I,1,000732,2024-01-24,CS-FH-1L,10.0,,000695,TI0200,239.4,252.0,0.0,001,ESTHER,00,00,239.4,0.0
I,1,000733,2024-01-25,ZJ-209,20.0,,000722,TE0300,85.0,99.2857,0.0,003,BIANCA P,00,00,85.0,0.0
I,1,000733,2024-01-25,HX-1920B,10.0,,000722,TE0300,129.2,152.0,0.0,003,BIANCA P,00,00,129.2,0.0
I,1,000733,2024-01-25,HX-4892-B1,5.0,,000722,TE0300,174.25,205.0,0.0,003,BIANCA P,00,00,174.25,0.0
I,1,000733,2024-01-25,HX-4012A,3.0,,000722,TE0300,258.4,304.0,0.0,003,BIANCA P,00,00,258.4,0.0
I,1,000733,2024-01-25,HX-4239-A,5.0,,000722,TE0300,184.45,217.0,0.0,003,BIANCA P,00,00,184.45,0.0
I,1,000733,2024-01-25,HX-1575,10.0,,000722,TE0300,141.95,167.0,0.0,003,BIANCA P,00,00,141.95,0.0
I,1,000733,2024-01-25,HX-3123B,10.0,,000722,TE0300,141.951,167.0,0.0,003,BIANCA P,00,00,141.951,0.0
I,1,000734,2024-01-25,CS-H-20,60.0,,000729,TC0700,168.3,187.0,0.0,001,ESTHER,00,00,168.3,0.0
N,1,000242,2024-01-25,CS-K05-L,-1.0,,QTY,,0.0,382.0,0.0,,BIANCA P,00,00,0.0,0.0
I,1,000735,2024-01-25,ZJ-28-A,10.0,,000731,FP0200,57.04,62.0,0.0,001,ESTHER,00,00,57.04,0.0
I,1,000736,2024-01-25,JL-SF01-GD,200.0,,000734,FP0200,9.2,10.0,0.0,001,ESTHER,00,00,9.2,0.0
I,1,000736,2024-01-25,JL-SF01-SV,100.0,,000734,FP0200,9.2,10.0,0.0,001,ESTHER,00,00,9.2,0.0
I,1,000737,2024-01-25,CS-K05-M,2.0,,000726,WHC010,264.0,300.0,0.0,001,ESTHER,00,00,264.0,0.0
I,1,000737,2024-01-25,CS-CG01,1.0,,000726,WHC010,506.88,576.0,0.0,001,ESTHER,00,00,506.88,0.0
I,1,000738,2024-01-25,CS-026Y-L,60.0,,000725,SSS010,248.9,262.0,0.0,003,BIANCA P,00,00,248.9,0.0
I,1,000738,2024-01-25,CS-PP102R-M,30.0,,000725,SSS010,256.51,270.0,0.0,003,BIANCA P,00,00,256.51,0.0
I,1,000738,2024-01-25,CS-J-13B,10.0,,000725,SSS010,92.15,97.0,0.0,003,BIANCA P,00,00,92.15,0.0
I,1,000738,2024-01-25,CS-KH203,105.0,,000725,SSS010,89.3001,94.0,0.0,003,BIANCA P,00,00,89.3001,0.0
I,1,000739,2024-01-25,CS-PP102-M,7.0,,000730,HD0100,248.4,270.0,0.0,003,BIANCA P,00,00,248.4,0.0
I,1,000740,2024-01-25,CS-K05-S,5.0,,000732,PA0400,216.0,240.0,0.0,003,BIANCA P,00,00,216.0,0.0
I,1,000741,2024-01-25,CS-PP102R-S,4.0,,000718,TB0100,204.16,232.0,0.0,003,BIANCA P,00,00,204.16,0.0
I,1,000741,2024-01-25,CS-KH201,6.0,,000718,TB0100,82.72,94.0,0.0,003,BIANCA P,00,00,82.72,0.0
I,1,000741,2024-01-25,CS-KH202,12.0,,000718,TB0100,82.72,94.0,0.0,003,BIANCA P,00,00,82.72,0.0
I,1,000741,2024-01-25,CS-KH205,6.0,,000718,TB0100,82.7317,94.0,0.0,003,BIANCA P,00,00,82.7317,0.0
I,1,000741,2024-01-25,CS-J-13B,2.0,,000718,TB0100,85.36,97.0,0.0,003,BIANCA P,00,00,85.36,0.0
I,1,000741,2024-01-25,CS-K05-L,1.0,,000718,TB0100,336.16,382.0,0.0,003,BIANCA P,00,00,336.16,0.0
I,1,000742,2024-01-26,CS-C1-S,9.0,,000743,CTR010,162.0,162.0,0.0,003,BIANCA P,00,00,162.0,0.0
I,1,000742,2024-01-26,LD-T029-L,1.0,,000743,CTR010,412.0,412.0,0.0,003,BIANCA P,00,00,412.0,0.0
I,1,000742,2024-01-26,LD-L40,1.0,,000743,CTR010,26.0,26.0,0.0,003,BIANCA P,00,00,26.0,0.0
I,1,000742,2024-01-26,CS-GB80,1.0,,000743,CTR010,90.0,90.0,0.0,003,BIANCA P,00,00,90.0,0.0
I,1,000743,2024-01-26,LD-GT01-M,1.0,,000742,IT0100,129.6,144.0,0.0,003,BIANCA P,00,00,129.6,0.0
I,1,000744,2024-01-26,LD-GT00-L,5.0,WITS 1,000711,TDG020,171.7,202.0,0.0,003,BIANCA P,00,00,171.7,0.0
I,1,000744,2024-01-26,LD-GT00-M,5.0,WITS 1,000711,TDG020,147.06,173.0,0.0,003,BIANCA P,00,00,147.06,0.0
I,1,000744,2024-01-26,LD-GT00-S,5.0,WITS 1,000711,TDG020,122.4,144.0,0.0,003,BIANCA P,00,00,122.4,0.0
I,1,000744,2024-01-26,CS-2HB-M,20.0,WITS 1,000711,TDG020,147.0605,172.6818,0.0,003,BIANCA P,00,00,147.0605,0.0
I,1,000745,2024-01-26,CS-PP102R-M,6.0,CURVE,000723,TDG020,229.5,270.0,0.0,003,BIANCA P,00,00,229.5,0.0
I,1,000746,2024-01-26,CS-PP102R-M,1.0,,000737,TDG020,229.5,270.0,0.0,003,BIANCA P,00,00,229.5,0.0
I,1,000746,2024-01-26,CS-J-7B,1.0,,000737,TDG020,82.46,97.0,0.0,003,BIANCA P,00,00,82.46,0.0
I,1,000747,2024-01-26,CS-K05-M,23.0,,000733,SN0200,255.0,300.0,0.0,001,ESTHER,00,00,255.0,0.0
I,1,000747,2024-01-26,LD-S76,20.0,,000733,SN0200,59.5,70.0,0.0,001,ESTHER,00,00,59.5,0.0
