"YEAR:","CURRENT"
"REPORT:","COMPLETE REPORT"
"CATEGORY:",""
"ITEM NUMBER:",""
"ACCOUNT NUMBER:",""
"SALES REP:",""
"LOCATION:","ALL LOCATIONS"

"ITEM NUMBER","DESCRIPTION","REP","DOCNO","ACCNO","DATE","QUANTITY","RETAIL","COST","GROSS","%"
"CS-101140T-C","CLEAR SLANTED BASE 100*110*4","001","001249","MM0200","29/04/2024","1","149","157","-8","-5.3"
"CS-101140T-C","CLEAR SLANTED BASE 100*110*4","003","001346","TD0100","21/05/2024","3","471","471","0","0.0"
"TOTALS:","","","","","","56","7591","8792","-1201","-15.8"
"CS-1255025","CLEAR BASE 125*50*25MM","001","000515","SN0200","28/11/2023","20","1088","1280","-192","-17.6"
"CS-1255025","CLEAR BASE 125*50*25MM","003","000649","HD0100","11/12/2023","1","59","64","-5","-8.7"
"CS-1255025","CLEAR BASE 125*50*25MM","003","000947","CTR010","29/02/2024","1","64","64","0","0.0"
"CS-1255025","CLEAR BASE 125*50*25MM","001","001424","SN0200","12/06/2024","20","1088","1280","-192","-17.6"
"CS-1255025","CLEAR BASE 125*50*25MM","001","001485","SN0200","28/06/2024","60","3264","3840","-576","-17.6"
"TOTALS:","","","","","","102","5563","6528","-965","-17.3"
"CS-135025","CLEAR BASE 130*50*25MM (LD-0","001","000386","SN0200","16/11/2023","500","28900","34000","-5100","-17.6"
"CS-135025","CLEAR BASE 130*50*25MM (LD-0","001","000441","SN0200","21/11/2023","180","10404","12240","-1836","-17.6"
"TOTALS:","","","","","","680","39304","46240","-6936","-17.6"
"CS-137030-B","BLK RECTANGLE BASE 130*70*30","003","000505","TDG020","28/11/2023","32","3781","4448","-667","-17.6"
"CS-137030-B","BLK RECTANGLE BASE 130*70*30","003","001170","CC0100","15/04/2024","1","132","139","-7","-5.2"
"CS-137030-B","BLK RECTANGLE BASE 130*70*30","001","001198","SN0200","19/04/2024","35","4135","4865","-730","-17.6"
"CS-137030-B","BLK RECTANGLE BASE 130*70*30","003","001206","TDG020","22/04/2024","2","236","278","-42","-17.6"
"CS-137030-B","BLK RECTANGLE BASE 130*70*30","001","001208","MM0200","22/04/2024","1","132","139","-7","-5.3"
"CS-137030-B","BLK RECTANGLE BASE 130*70*30","001","001228","MM0200","24/04/2024","45","5942","6255","-313","-5.3"
"CS-137030-B","BLK RECTANGLE BASE 130*70*30","001","001424","SN0200","12/06/2024","20","2363","2780","-417","-17.6"
"TOTALS:","","","","","","136","16722","18904","-2182","-13.1"
"CS-137030-C","CLR RECTANGEL BASE 130*70*30","003","000127","AGU010","18/10/2023","21","2051","2205","-154","-7.5"
"CS-137030-C","CLR RECTANGEL BASE 130*70*30","003","000182","TDG020","25/10/2023","13","1160","1365","-205","-17.6"
"CS-137030-C","CLR RECTANGEL BASE 130*70*30","003","000368","TA0100","15/11/2023","5","473","525","-53","-11.1"
"CS-137030-C","CLR RECTANGEL BASE 130*70*30","003","000569","TDG020","04/12/2023","3","268","315","-47","-17.6"
"CS-137030-C","CLR RECTANGEL BASE 130*70*30","003","000573","IT0100","04/12/2023","11","1040","1155","-116","-11.1"
"CS-137030-C","CLR RECTANGEL BASE 130*70*30","003","000633","TDG020","07/12/2023","2","179","210","-32","-17.6"
"CS-137030-C","CLR RECTANGEL BASE 130*70*30","003","000814","TDG020","07/02/2024","6","536","630","-95","-17.6"
"CS-137030-C","CLR RECTANGEL BASE 130*70*30","003","000855","TDG020","13/02/2024","3","268","315","-47","-17.6"
"CS-137030-C","CLR RECTANGEL BASE 130*70*30","001","000857","SM0200","13/02/2024","7","735","735","0","0.0"
"CS-137030-C","CLR RECTANGEL BASE 130*70*30","003","000865","TDG020","15/02/2024","73","6515","7665","-1150","-17.6"
"CS-137030-C","CLR RECTANGEL BASE 130*70*30","001","000903","SM0200","22/02/2024","2","210","210","0","0.0"
"CS-137030-C","CLR RECTANGEL BASE 130*70*30","003","000950","TDG020","01/03/2024","3","268","315","-47","-17.6"
"CS-137030-C","CLR RECTANGEL BASE 130*70*30","001","001026","SN0200","14/03/2024","35","3124","3675","-551","-17.6"
"CS-137030-C","CLR RECTANGEL BASE 130*70*30","003","001468","IT0100","25/06/2024","9","899","999","-100","-11.1"
"TOTALS:","","","","","","193","17724","20319","-2595","-14.6"
"CS-158010-C","BASE 150*80*12MM (LD-020)","001","000039","MSB010","05/10/2023","1","24","25","-1","-5.3"
"CS-158010-C","BASE 150*80*12MM (LD-020)","003","000426","AGU010","20/11/2023","28","651","700","-49","-7.5"
"CS-158010-C","BASE 150*80*12MM (LD-020)","003","000469","TDG020","23/11/2023","15","319","375","-56","-17.6"
"TOTALS:","","","","","","44","994","1100","-107","-10.7"
"CS-158040-B","BLK BASE 150*80*40MM (LD-06)","003","000106","TDG020","16/10/2023","8","1428","1680","-252","-17.6"
"CS-158040-B","BLK BASE 150*80*40MM (LD-06)","003","000209","AGU010","27/10/2023","1","195","210","-15","-7.5"
"CS-158040-B","BLK BASE 150*80*40MM (LD-06)","001","000231","PGJ010","31/10/2023","15","2835","3150","-315","-11.1"
"CS-158040-B","BLK BASE 150*80*40MM (LD-06)","001","000332","PGJ010","09/11/2023","2","378","420","-42","-11.1"
"CS-158040-B","BLK BASE 150*80*40MM (LD-06)","003","000546","TDG020","30/11/2023","6","1071","1260","-189","-17.6"
"CS-158040-B","BLK BASE 150*80*40MM (LD-06)","003","000643","TB0100","08/12/2023","6","1109","1260","-151","-13.6"
"CS-158040-B","BLK BASE 150*80*40MM (LD-06)","003","000726","MC0900","23/01/2024","4","798","840","-42","-5.3"
"CS-158040-B","BLK BASE 150*80*40MM (LD-06)","003","000729","TDG020","23/01/2024","2","357","420","-63","-17.6"
"CS-158040-B","BLK BASE 150*80*40MM (LD-06)","003","000932","TDG020","28/02/2024","12","2142","2520","-378","-17.6"
"CS-158040-B","BLK BASE 150*80*40MM (LD-06)","003","001067","TDG020","20/03/2024","1","179","210","-31","-17.6"
"CS-158040-B","BLK BASE 150*80*40MM (LD-06)","002","001112","TDG020","03/04/2024","1","179","210","-31","-17.6"
"CS-158040-B","BLK BASE 150*80*40MM (LD-06)","003","001170","CC0100","15/04/2024","1","199","210","-11","-5.3"
"TOTALS:","","","","","","59","10870","12390","-1520","-14.0"
"CS-158040-C","CLR BASE 150*80*40MM (LD-06)","001","000032","SPW010","10/05/2024","-1","-160","-160","0","0.0"
"CS-158040-C","CLR BASE 150*80*40MM (LD-06)","003","000346","IT0100","13/11/2023","11","1584","1760","-176","-11.1"
"CS-158040-C","CLR BASE 150*80*40MM (LD-06)","003","000364","IT0100","15/11/2023","1","144","160","-16","-11.1"
"CS-158040-C","CLR BASE 150*80*40MM (LD-06)","003","000492","IT0100","24/11/2023","2","288","320","-32","-11.1"
"CS-158040-C","CLR BASE 150*80*40MM (LD-06)","003","000555","PA0400","30/11/2023","6","864","960","-96","-11.1"
"CS-158040-C","CLR BASE 150*80*40MM (LD-06)","003","000633","TDG020","07/12/2023","25","3400","4000","-600","-17.6"
"CS-158040-C","CLR BASE 150*80*40MM (LD-06)","001","000962","MD0200","04/03/2024","9","1440","1440","0","0.0"
"CS-158040-C","CLR BASE 150*80*40MM (LD-06)","003","001054","TB0100","18/03/2024","2","282","320","-38","-13.6"
"CS-158040-C","CLR BASE 150*80*40MM (LD-06)","003","001138","TDG020","09/04/2024","4","544","640","-96","-17.6"
"CS-158040-C","CLR BASE 150*80*40MM (LD-06)","003","001152","TB0100","11/04/2024","2","282","320","-38","-13.6"
"CS-158040-C","CLR BASE 150*80*40MM (LD-06)","001","001281","SPW010","06/05/2024","1","160","160","0","0.0"
"CS-158040-C","CLR BASE 150*80*40MM (LD-06)","003","001393","MC0900","03/06/2024","1","152","160","-8","-5.3"
"CS-158040-C","CLR BASE 150*80*40MM (LD-06)","003","001398","IT0100","04/06/2024","5","720","800","-80","-11.1"
"TOTALS:","","","","","","68","9699","10880","-1181","-12.2"
"CS-168035-B","BLK RECTANGLE BASE 160*80*35","003","000056","CIG010","10/10/2023","10","1957","2060","-103","-5.3"
"CS-168035-B","BLK RECTANGLE BASE 160*80*35","003","000078","CIG010","11/10/2023","10","1957","2060","-103","-5.3"
"CS-168035-B","BLK RECTANGLE BASE 160*80*35","003","000176","CIG010","24/10/2023","6","1174","1236","-62","-5.3"
"CS-168035-B","BLK RECTANGLE BASE 160*80*35","003","000562","CIG010","01/12/2023","2","391","412","-21","-5.3"
"CS-168035-B","BLK RECTANGLE BASE 160*80*35","003","000584","CIG010","05/12/2023","3","587","618","-31","-5.3"
"CS-168035-B","BLK RECTANGLE BASE 160*80*35","003","000843","TA0100","12/02/2024","6","1112","1236","-124","-11.1"
"CS-168035-B","BLK RECTANGLE BASE 160*80*35","003","000908","TA0100","23/02/2024","3","556","618","-62","-11.1"
"CS-168035-B","BLK RECTANGLE BASE 160*80*35","001","001037","JAM010","14/03/2024","40","7004","8240","-1236","-17.6"
"CS-168035-B","BLK RECTANGLE BASE 160*80*35","003","001206","TDG020","22/04/2024","1","175","206","-31","-17.6"
"CS-168035-B","BLK RECTANGLE BASE 160*80*35","001","001237","SN0200","26/04/2024","35","6129","7210","-1082","-17.6"
"TOTALS:","","","","","","116","21043","23896","-2853","-13.6"
"CS-168035-C","CLR RECTANGLE BASE 160*80*35","003","000007","CIG010","02/10/2023","10","1045","1100","-55","-5.3"
"CS-168035-C","CLR RECTANGLE BASE 160*80*35","003","000016","CIG010","03/10/2023","2","209","220","-11","-5.3"
"CS-168035-C","CLR RECTANGLE BASE 160*80*35","001","000022","SN0200","03/10/2023","12","1122","1320","-198","-17.6"
"CS-168035-C","CLR RECTANGLE BASE 160*80*35","003","000781","CIG010","01/02/2024","1","143","150","-8","-5.3"
"CS-168035-C","CLR RECTANGLE BASE 160*80*35","003","001308","TDG020","13/05/2024","4","510","600","-90","-17.6"
"CS-168035-C","CLR RECTANGLE BASE 160*80*35","003","001468","IT0100","25/06/2024","9","1215","1350","-135","-11.1"
"TOTALS:","","","","","","38","4244","4740","-497","-11.7"
"CS-184-L","CURVED TROPHY 270MM (H)","001","000013","MSB010","24/11/2023","-3","-1174","-1236","62","-5.3"
"CS-184-L","CURVED TROPHY 270MM (H)","003","000107","TDG020","16/10/2023","10","3502","4120","-618","-17.6"
"CS-184-L","CURVED TROPHY 270MM (H)","003","000376","SSL010","15/11/2023","3","1236","1236","0","0.0"
"CS-184-L","CURVED TROPHY 270MM (H)","003","000473","PA0400","23/11/2023","15","5562","6180","-618","-11.1"
"CS-184-L","CURVED TROPHY 270MM (H)","001","000493","MSB010","24/11/2023","3","1174","1236","-62","-5.3"
"CS-184-L","CURVED TROPHY 270MM (H)","001","000494","MSB010","24/11/2023","3","1174","1236","-62","-5.3"
"CS-184-L","CURVED TROPHY 270MM (H)","003","000623","SSL010","06/12/2023","2","824","824","0","0.0"
"CS-184-L","CURVED TROPHY 270MM (H)","003","000783","WC0100","02/02/2024","10","4120","4120","0","0.0"
"CS-184-L","CURVED TROPHY 270MM (H)","003","000811","TDG020","07/02/2024","19","6654","7828","-1174","-17.6"
"CS-184-L","CURVED TROPHY 270MM (H)","003","001028","TB0100","14/03/2024","8","2900","3296","-396","-13.6"
"CS-184-L","CURVED TROPHY 270MM (H)","003","001041","TDG020","15/03/2024","4","1401","1648","-247","-17.6"
"CS-184-L","CURVED TROPHY 270MM (H)","003","001100","TB0100","28/03/2024","3","1088","1236","-148","-13.6"
"CS-184-L","CURVED TROPHY 270MM (H)","003","001184","TDG020","18/04/2024","1","350","412","-62","-17.6"
"CS-184-L","CURVED TROPHY 270MM (H)","003","001341","TDG020","21/05/2024","3","1051","1236","-185","-17.6"
"CS-184-L","CURVED TROPHY 270MM (H)","003","001358","TB0100","23/05/2024","2","725","824","-99","-13.6"
"TOTALS:","","","","","","83","30587","34196","-3609","-11.8"
"CS-184-M","CURVED TROPHY 250MM (H)","001","000013","MSB010","24/11/2023","-1","-328","-345","17","-5.3"
"CS-184-M","CURVED TROPHY 250MM (H)","003","000038","IT0100","05/10/2023","10","3105","3450","-345","-11.1"
"CS-184-M","CURVED TROPHY 250MM (H)","003","000151","TB0100","20/10/2023","1","304","345","-41","-13.6"
"CS-184-M","CURVED TROPHY 250MM (H)","003","000376","SSL010","15/11/2023","3","1035","1035","0","0.0"
"CS-184-M","CURVED TROPHY 250MM (H)","001","000493","MSB010","24/11/2023","1","328","345","-17","-5.3"
"CS-184-M","CURVED TROPHY 250MM (H)","001","000494","MSB010","24/11/2023","1","328","345","-17","-5.3"
"CS-184-M","CURVED TROPHY 250MM (H)","001","000603","MSB010","05/12/2023","2","656","690","-34","-5.3"
"CS-184-M","CURVED TROPHY 250MM (H)","003","000623","SSL010","06/12/2023","2","690","690","0","0.0"
"CS-184-M","CURVED TROPHY 250MM (H)","003","000799","TB0100","06/02/2024","4","1214","1380","-166","-13.6"
"CS-184-M","CURVED TROPHY 250MM (H)","003","000986","HD0100","07/03/2024","6","1904","2070","-166","-8.7"
"CS-184-M","CURVED TROPHY 250MM (H)","003","001183","PA0400","17/04/2024","10","3105","3450","-345","-11.1"
"CS-184-M","CURVED TROPHY 250MM (H)","002","001218","FDS010","23/04/2024","1","317","345","-28","-8.7"
"CS-184-M","CURVED TROPHY 250MM (H)","003","001294","TA0100","08/05/2024","15","4658","5175","-518","-11.1"
"CS-184-M","CURVED TROPHY 250MM (H)","003","001358","TB0100","23/05/2024","2","607","690","-83","-13.6"
"CS-184-M","CURVED TROPHY 250MM (H)","001","001483","SN0200","27/06/2024","6","1760","2070","-311","-17.6"
"TOTALS:","","","","","","63","19682","21735","-2053","-10.4"
"CS-184-S","CURVED TROPHY 225MM (H)","001","000013","MSB010","24/11/2023","-2","-599","-630","31","-5.3"
"CS-184-S","CURVED TROPHY 225MM (H)","003","000376","SSL010","15/11/2023","3","945","945","0","0.0"
"CS-184-S","CURVED TROPHY 225MM (H)","001","000493","MSB010","24/11/2023","2","599","630","-31","-5.3"
"CS-184-S","CURVED TROPHY 225MM (H)","001","000494","MSB010","24/11/2023","2","599","630","-31","-5.3"
"CS-184-S","CURVED TROPHY 225MM (H)","003","000623","SSL010","06/12/2023","2","630","630","0","0.0"
"CS-184-S","CURVED TROPHY 225MM (H)","001","000826","FP0200","08/02/2024","2","580","630","-50","-8.7"
"CS-184-S","CURVED TROPHY 225MM (H)","003","001028","TB0100","14/03/2024","8","2218","2520","-302","-13.6"
"CS-184-S","CURVED TROPHY 225MM (H)","003","001382","PA0400","30/05/2024","25","7088","7875","-788","-11.1"
"TOTALS:","","","","","","42","12058","13230","-1172","-9.7"
"CS-195A-L","BULKY PILLAR TR 190MM (H)","003","000069","TDG020","11/10/2023","3","689","810","-122","-17.6"
"CS-195A-L","BULKY PILLAR TR 190MM (H)","003","000209","AGU010","27/10/2023","1","251","270","-19","-7.5"
"CS-195A-L","BULKY PILLAR TR 190MM (H)","003","000393","CTR010","17/11/2023","38","10260","10260","0","0.0"
"CS-195A-L","BULKY PILLAR TR 190MM (H)","003","000514","CTR010","28/11/2023","3","810","810","0","0.0"
"CS-195A-L","BULKY PILLAR TR 190MM (H)","003","000680","CTR010","12/01/2024","15","4050","4050","0","0.0"
"CS-195A-L","BULKY PILLAR TR 190MM (H)","003","000966","TDG020","05/03/2024","1","230","270","-41","-17.6"
"CS-195A-L","BULKY PILLAR TR 190MM (H)","002","001229","CTR010","24/04/2024","24","6480","6480","0","0.0"
"CS-195A-L","BULKY PILLAR TR 190MM (H)","003","001309","CTR010","13/05/2024","6","1620","1620","0","0.0"
"CS-195A-L","BULKY PILLAR TR 190MM (H)","003","001456","AGU010","21/06/2024","2","502","540","-38","-7.5"
"CS-195A-L","BULKY PILLAR TR 190MM (H)","003","001484","CTR010","28/06/2024","1","270","270","0","0.0"
"TOTALS:","","","","","","94","25161","25380","-219","-0.9"
"CS-195A-M","BULKY PILLAR TR 160MM (H)","003","000966","TDG020","05/03/2024","1","204","240","-36","-17.6"
"CS-195A-M","BULKY PILLAR TR 160MM (H)","003","001484","CTR010","28/06/2024","9","2160","2160","0","0.0"
"TOTALS:","","","","","","10","2364","2400","-36","-1.5"
"CS-195A-S","BULKY PILLAR TR 130MM (H)","003","000966","TDG020","05/03/2024","1","179","210","-31","-17.6"
"CS-195A-S","BULKY PILLAR TR 130MM (H)","003","001058","CTR010","19/03/2024","9","1890","1890","0","0.0"
"CS-195A-S","BULKY PILLAR TR 130MM (H)","003","001179","TA0100","17/04/2024","2","378","420","-42","-11.1"
"TOTALS:","","","","","","12","2447","2520","-73","-3.0"
"CS-206030-C","CLEAR BASE 200*60*30MM","002","000510","SN0200","28/11/2023","40","3960","4480","-520","-13.1"
"CS-206030-C","CLEAR BASE 200*60*30MM","003","001162","TDG020","15/04/2024","8","762","896","-134","-17.6"
"CS-206030-C","CLEAR BASE 200*60*30MM","003","001283","TDG020","07/05/2024","2","190","224","-34","-17.6"
"CS-206030-C","CLEAR BASE 200*60*30MM","001","001485","SN0200","28/06/2024","20","1904","2240","-336","-17.6"
"TOTALS:","","","","","","70","6816","7840","-1024","-15.0"
"CS-2HB-L","SCROLL TYPE BLUE 255MM(H)","003","000007","CIG010","02/10/2023","6","1106","1164","-58","-5.3"
"CS-2HB-L","SCROLL TYPE BLUE 255MM(H)","003","000371","TT0700","15/11/2023","4","747","776","-29","-3.9"
"CS-2HB-L","SCROLL TYPE BLUE 255MM(H)","001","000402","TC0700","17/11/2023","5","914","1013","-100","-10.9"
"CS-2HB-L","SCROLL TYPE BLUE 255MM(H)","003","000414","CIG010","20/11/2023","1","193","203","-10","-5.1"
"CS-2HB-L","SCROLL TYPE BLUE 255MM(H)","001","000697","RB0200","17/01/2024","1","203","203","0","0.2"
"CS-2HB-L","SCROLL TYPE BLUE 255MM(H)","003","000699","TDG020","17/01/2024","1","173","203","-30","-17.5"
"CS-2HB-L","SCROLL TYPE BLUE 255MM(H)","003","000719","DST010","22/01/2024","3","579","608","-29","-5.1"
"CS-2HB-L","SCROLL TYPE BLUE 255MM(H)","001","000899","LS0200","22/02/2024","5","964","1013","-49","-5.1"
"CS-2HB-L","SCROLL TYPE BLUE 255MM(H)","003","000914","IT0100","23/02/2024","57","10414","11552","-1138","-10.9"
"CS-2HB-L","SCROLL TYPE BLUE 255MM(H)","001","000920","TC0700","26/02/2024","9","1644","1824","-180","-10.9"
"CS-2HB-L","SCROLL TYPE BLUE 255MM(H)","003","000953","MBSA01","01/03/2024","1","203","203","0","0.2"
"TOTALS:","","","","","","93","17139","18762","-1622","-9.5"
"CS-2HB-M","SCROLL TYPE BLUE 225MM(H)","003","000371","TT0700","15/11/2023","2","318","332","-14","-4.3"
"CS-2HB-M","SCROLL TYPE BLUE 225MM(H)","001","000402","TC0700","17/11/2023","5","779","863","-85","-10.9"
"CS-2HB-M","SCROLL TYPE BLUE 225MM(H)","003","000699","TDG020","17/01/2024","1","147","173","-26","-17.4"
"CS-2HB-M","SCROLL TYPE BLUE 225MM(H)","003","000707","TDG020","19/01/2024","2","294","345","-51","-17.4"
"CS-2HB-M","SCROLL TYPE BLUE 225MM(H)","003","000708","TDG020","19/01/2024","1","147","173","-26","-17.4"
"CS-2HB-M","SCROLL TYPE BLUE 225MM(H)","003","000713","TDG020","22/01/2024","2","294","345","-51","-17.4"
"CS-2HB-M","SCROLL TYPE BLUE 225MM(H)","003","000744","TDG020","26/01/2024","20","2941","3454","-512","-17.4"
"CS-2HB-M","SCROLL TYPE BLUE 225MM(H)","001","000899","LS0200","22/02/2024","5","822","863","-42","-5.1"
"CS-2HB-M","SCROLL TYPE BLUE 225MM(H)","001","000920","TC0700","26/02/2024","1","156","173","-17","-10.9"
"CS-2HB-M","SCROLL TYPE BLUE 225MM(H)","001","000988","MSB010","08/03/2024","10","1609","1727","-118","-7.3"
"CS-2HB-M","SCROLL TYPE BLUE 225MM(H)","003","001116","CCG020","03/04/2024","4","692","691","1","0.2"
"CS-2HB-M","SCROLL TYPE BLUE 225MM(H)","001","001151","MD0200","10/04/2024","1","173","173","0","0.2"
"CS-2HB-M","SCROLL TYPE BLUE 225MM(H)","003","001161","TE0300","12/04/2024","10","1471","1727","-256","-17.4"
"CS-2HB-M","SCROLL TYPE BLUE 225MM(H)","003","001301","TT0700","09/05/2024","3","477","518","-41","-8.5"
"CS-2HB-M","SCROLL TYPE BLUE 225MM(H)","003","001304","COS010","09/05/2024","3","467","518","-51","-10.9"
"CS-2HB-M","SCROLL TYPE BLUE 225MM(H)","003","001391","AGU010","31/05/2024","8","1287","1381","-94","-7.3"
"TOTALS:","","","","","","78","12074","13456","-1382","-11.4"
"CS-2HB-XL","SCROLL TYPE BLUE 275MM(H)","003","000300","TDG020","08/11/2023","5","948","1115","-167","-17.6"
"CS-2HB-XL","SCROLL TYPE BLUE 275MM(H)","003","000371","TT0700","15/11/2023","2","429","446","-17","-4.0"
"CS-2HB-XL","SCROLL TYPE BLUE 275MM(H)","001","000402","TC0700","17/11/2023","5","1049","1141","-92","-8.8"
"CS-2HB-XL","SCROLL TYPE BLUE 275MM(H)","003","000466","TDG020","23/11/2023","2","396","456","-60","-15.2"
"CS-2HB-XL","SCROLL TYPE BLUE 275MM(H)","001","000697","RB0200","17/01/2024","2","466","456","10","2.1"
"CS-2HB-XL","SCROLL TYPE BLUE 275MM(H)","003","000699","TDG020","17/01/2024","1","198","228","-30","-15.2"
"CS-2HB-XL","SCROLL TYPE BLUE 275MM(H)","003","000719","DST010","22/01/2024","2","443","456","-14","-3.1"
"CS-2HB-XL","SCROLL TYPE BLUE 275MM(H)","001","000920","TC0700","26/02/2024","8","1678","1826","-148","-8.8"
"CS-2HB-XL","SCROLL TYPE BLUE 275MM(H)","003","001038","DST010","14/03/2024","2","443","456","-14","-3.1"
"CS-2HB-XL","SCROLL TYPE BLUE 275MM(H)","003","001076","SSS010","20/03/2024","2","443","456","-14","-3.1"
"CS-2HB-XL","SCROLL TYPE BLUE 275MM(H)","003","001116","CCG020","03/04/2024","4","932","913","19","2.1"
"CS-2HB-XL","SCROLL TYPE BLUE 275MM(H)","001","001167","FP0200","15/04/2024","1","214","228","-14","-6.5"
"CS-2HB-XL","SCROLL TYPE BLUE 275MM(H)","003","001174","IT0100","16/04/2024","5","1049","1141","-92","-8.8"
"TOTALS:","","","","","","41","8686","9320","-634","-7.3"
"CS-44-L","OVALISH SHIELD 220MM (H)","001","000079","PGJ010","11/10/2023","4","619","688","-69","-11.1"
"CS-44-L","OVALISH SHIELD 220MM (H)","001","000421","GSM010","20/11/2023","50","8170","8600","-430","-5.3"
"CS-44-L","OVALISH SHIELD 220MM (H)","001","000428","MSB010","20/11/2023","4","654","688","-34","-5.3"
